NAME,total_households,no_vehicle_households,state_fips,county_fips,tract_fips,GEOID,pct_no_vehicle
Census Tract 608; Kings County; New York,1680,583,36,047,060800,36047060800,0.3470238095238095
Census Tract 610.02; Kings County; New York,2516,1170,36,047,061002,36047061002,0.46502384737678853
Census Tract 610.03; Kings County; New York,605,346,36,047,061003,36047061003,0.571900826446281
Census Tract 610.04; Kings County; New York,2814,2010,36,047,061004,36047061004,0.7142857142857143
Census Tract 612; Kings County; New York,433,67,36,047,061200,36047061200,0.15473441108545036
Census Tract 616; Kings County; New York,519,98,36,047,061600,36047061600,0.18882466281310212
Census Tract 620; Kings County; New York,638,116,36,047,062000,36047062000,0.18181818181818182
Census Tract 622; Kings County; New York,1107,410,36,047,062200,36047062200,0.37037037037037035
Census Tract 626; Kings County; New York,1125,304,36,047,062600,36047062600,0.2702222222222222
Census Tract 628; Kings County; New York,1714,203,36,047,062800,36047062800,0.11843640606767794
Census Tract 632; Kings County; New York,640,99,36,047,063200,36047063200,0.1546875
Census Tract 636; Kings County; New York,372,74,36,047,063600,36047063600,0.1989247311827957
Census Tract 638; Kings County; New York,714,137,36,047,063800,36047063800,0.19187675070028012
Census Tract 640; Kings County; New York,521,47,36,047,064000,36047064000,0.09021113243761997
Census Tract 642; Kings County; New York,889,334,36,047,064200,36047064200,0.37570303712035996
Census Tract 644; Kings County; New York,806,233,36,047,064400,36047064400,0.2890818858560794
Census Tract 646; Kings County; New York,713,101,36,047,064600,36047064600,0.14165497896213183
Census Tract 648; Kings County; New York,647,108,36,047,064800,36047064800,0.16692426584234932
Census Tract 650; Kings County; New York,547,184,36,047,065000,36047065000,0.33638025594149906
Census Tract 652; Kings County; New York,524,61,36,047,065200,36047065200,0.11641221374045801
Census Tract 654; Kings County; New York,513,20,36,047,065400,36047065400,0.03898635477582846
Census Tract 656; Kings County; New York,672,135,36,047,065600,36047065600,0.20089285714285715
Census Tract 658; Kings County; New York,610,97,36,047,065800,36047065800,0.15901639344262294
Census Tract 660; Kings County; New York,696,128,36,047,066000,36047066000,0.1839080459770115
Census Tract 662; Kings County; New York,555,119,36,047,066200,36047066200,0.21441441441441442
Census Tract 666; Kings County; New York,0,0,36,047,066600,36047066600,
Census Tract 670; Kings County; New York,1072,337,36,047,067000,36047067000,0.314365671641791
Census Tract 672; Kings County; New York,554,164,36,047,067200,36047067200,0.296028880866426
Census Tract 674; Kings County; New York,563,91,36,047,067400,36047067400,0.16163410301953818
Census Tract 676; Kings County; New York,556,93,36,047,067600,36047067600,0.1672661870503597
Census Tract 678; Kings County; New York,940,192,36,047,067800,36047067800,0.20425531914893616
Census Tract 680; Kings County; New York,656,233,36,047,068000,36047068000,0.3551829268292683
Census Tract 682; Kings County; New York,893,264,36,047,068200,36047068200,0.2956326987681971
Census Tract 686; Kings County; New York,697,229,36,047,068600,36047068600,0.3285509325681492
Census Tract 688; Kings County; New York,698,189,36,047,068800,36047068800,0.2707736389684814
Census Tract 690; Kings County; New York,620,185,36,047,069000,36047069000,0.29838709677419356
Census Tract 692; Kings County; New York,831,217,36,047,069200,36047069200,0.2611311672683514
Census Tract 696.01; Kings County; New York,1379,335,36,047,069601,36047069601,0.242929659173314
Census Tract 696.02; Kings County; New York,1954,392,36,047,069602,36047069602,0.20061412487205732
Census Tract 698; Kings County; New York,417,27,36,047,069800,36047069800,0.06474820143884892
Census Tract 700; Kings County; New York,668,153,36,047,070000,36047070000,0.22904191616766467
Census Tract 702.01; Kings County; New York,2413,176,36,047,070201,36047070201,0.07293825113966017
Census Tract 702.02; Kings County; New York,9,0,36,047,070202,36047070202,0.0
Census Tract 702.03; Kings County; New York,0,0,36,047,070203,36047070203,
Census Tract 706.01; Kings County; New York,920,79,36,047,070601,36047070601,0.08586956521739131
Census Tract 706.02; Kings County; New York,0,0,36,047,070602,36047070602,
Census Tract 720; Kings County; New York,656,220,36,047,072000,36047072000,0.3353658536585366
Census Tract 722; Kings County; New York,1026,252,36,047,072200,36047072200,0.24561403508771928
Census Tract 724; Kings County; New York,788,267,36,047,072400,36047072400,0.33883248730964466
Census Tract 726; Kings County; New York,704,140,36,047,072600,36047072600,0.19886363636363635
Census Tract 728; Kings County; New York,1624,575,36,047,072800,36047072800,0.354064039408867
Census Tract 730; Kings County; New York,836,282,36,047,073000,36047073000,0.3373205741626794
Census Tract 732; Kings County; New York,774,123,36,047,073200,36047073200,0.15891472868217055
Census Tract 734; Kings County; New York,554,177,36,047,073400,36047073400,0.3194945848375451
Census Tract 736; Kings County; New York,1121,410,36,047,073600,36047073600,0.36574487065120426
Census Tract 738; Kings County; New York,1279,566,36,047,073800,36047073800,0.44253322908522286
Census Tract 740; Kings County; New York,1114,394,36,047,074000,36047074000,0.35368043087971274
Census Tract 742; Kings County; New York,953,410,36,047,074200,36047074200,0.4302203567681007
Census Tract 744; Kings County; New York,625,81,36,047,074400,36047074400,0.1296
Census Tract 746; Kings County; New York,698,236,36,047,074600,36047074600,0.33810888252148996
Census Tract 748; Kings County; New York,670,187,36,047,074800,36047074800,0.2791044776119403
Census Tract 750; Kings County; New York,912,359,36,047,075000,36047075000,0.39364035087719296
Census Tract 752; Kings County; New York,281,0,36,047,075200,36047075200,0.0
Census Tract 754; Kings County; New York,450,50,36,047,075400,36047075400,0.1111111111111111
Census Tract 756; Kings County; New York,789,87,36,047,075600,36047075600,0.11026615969581749
Census Tract 758; Kings County; New York,640,261,36,047,075800,36047075800,0.4078125
Census Tract 760; Kings County; New York,1162,560,36,047,076000,36047076000,0.4819277108433735
Census Tract 762; Kings County; New York,1548,819,36,047,076200,36047076200,0.5290697674418605
Census Tract 764; Kings County; New York,1578,920,36,047,076400,36047076400,0.5830164765525983
Census Tract 766; Kings County; New York,669,406,36,047,076600,36047076600,0.6068759342301944
Census Tract 768; Kings County; New York,1277,458,36,047,076800,36047076800,0.3586530931871574
Census Tract 770; Kings County; New York,1128,516,36,047,077000,36047077000,0.4574468085106383
Census Tract 772; Kings County; New York,1170,486,36,047,077200,36047077200,0.4153846153846154
Census Tract 774; Kings County; New York,1284,745,36,047,077400,36047077400,0.5802180685358256
Census Tract 776; Kings County; New York,1761,842,36,047,077600,36047077600,0.478137421919364
Census Tract 780; Kings County; New York,621,80,36,047,078000,36047078000,0.1288244766505636
Census Tract 782; Kings County; New York,1612,816,36,047,078200,36047078200,0.5062034739454094
Census Tract 784; Kings County; New York,822,282,36,047,078400,36047078400,0.34306569343065696
Census Tract 786.01; Kings County; New York,1051,723,36,047,078601,36047078601,0.6879162702188392
Census Tract 786.02; Kings County; New York,812,478,36,047,078602,36047078602,0.5886699507389163
Census Tract 788.01; Kings County; New York,804,429,36,047,078801,36047078801,0.5335820895522388
Census Tract 788.02; Kings County; New York,531,342,36,047,078802,36047078802,0.6440677966101694
Census Tract 790.01; Kings County; New York,462,222,36,047,079001,36047079001,0.4805194805194805
Census Tract 790.02; Kings County; New York,1175,672,36,047,079002,36047079002,0.5719148936170213
Census Tract 792.01; Kings County; New York,533,323,36,047,079201,36047079201,0.6060037523452158
Census Tract 792.02; Kings County; New York,778,459,36,047,079202,36047079202,0.589974293059126
Census Tract 794; Kings County; New York,595,358,36,047,079400,36047079400,0.6016806722689075
Census Tract 796.01; Kings County; New York,1525,1145,36,047,079601,36047079601,0.7508196721311475
Census Tract 796.02; Kings County; New York,2234,1546,36,047,079602,36047079602,0.6920322291853178
Census Tract 798.01; Kings County; New York,1512,1019,36,047,079801,36047079801,0.673941798941799
Census Tract 798.02; Kings County; New York,2591,1944,36,047,079802,36047079802,0.7502894635275955
Census Tract 800; Kings County; New York,1403,669,36,047,080000,36047080000,0.4768353528153956
Census Tract 802; Kings County; New York,1893,1062,36,047,080200,36047080200,0.561014263074485
Census Tract 804; Kings County; New York,1419,941,36,047,080400,36047080400,0.6631430584918957
Census Tract 806; Kings County; New York,1269,763,36,047,080600,36047080600,0.6012608353033885
Census Tract 808; Kings County; New York,720,628,36,047,080800,36047080800,0.8722222222222222
Census Tract 810; Kings County; New York,926,442,36,047,081000,36047081000,0.4773218142548596
Census Tract 814; Kings County; New York,970,511,36,047,081400,36047081400,0.5268041237113402
Census Tract 816; Kings County; New York,998,542,36,047,081600,36047081600,0.5430861723446894
Census Tract 818; Kings County; New York,1748,1330,36,047,081800,36047081800,0.7608695652173914
Census Tract 820; Kings County; New York,2402,1813,36,047,082000,36047082000,0.7547876769358868
Census Tract 822; Kings County; New York,3060,2314,36,047,082200,36047082200,0.7562091503267974
Census Tract 824; Kings County; New York,1977,1312,36,047,082400,36047082400,0.663631765300961
Census Tract 826; Kings County; New York,1811,1099,36,047,082600,36047082600,0.6068470458310325
Census Tract 828; Kings County; New York,1409,794,36,047,082800,36047082800,0.5635202271114266
Census Tract 830; Kings County; New York,2284,1196,36,047,083000,36047083000,0.5236427320490368
Census Tract 832; Kings County; New York,759,209,36,047,083200,36047083200,0.2753623188405797
Census Tract 834; Kings County; New York,582,121,36,047,083400,36047083400,0.20790378006872853
Census Tract 836; Kings County; New York,640,150,36,047,083600,36047083600,0.234375
Census Tract 838; Kings County; New York,729,261,36,047,083800,36047083800,0.35802469135802467
Census Tract 840; Kings County; New York,850,357,36,047,084000,36047084000,0.42
Census Tract 846; Kings County; New York,683,316,36,047,084600,36047084600,0.46266471449487556
Census Tract 848; Kings County; New York,558,224,36,047,084800,36047084800,0.4014336917562724
Census Tract 850; Kings County; New York,468,67,36,047,085000,36047085000,0.14316239316239315
Census Tract 852; Kings County; New York,3,0,36,047,085200,36047085200,0.0
Census Tract 854; Kings County; New York,824,424,36,047,085400,36047085400,0.5145631067961165
Census Tract 856; Kings County; New York,1474,787,36,047,085600,36047085600,0.533921302578019
Census Tract 858; Kings County; New York,779,429,36,047,085800,36047085800,0.5507060333761232
Census Tract 860; Kings County; New York,1172,636,36,047,086000,36047086000,0.5426621160409556
Census Tract 862; Kings County; New York,1278,574,36,047,086200,36047086200,0.4491392801251956
Census Tract 864; Kings County; New York,884,483,36,047,086400,36047086400,0.5463800904977375
Census Tract 866; Kings County; New York,1160,497,36,047,086600,36047086600,0.42844827586206896
Census Tract 868; Kings County; New York,1309,823,36,047,086800,36047086800,0.6287242169595111
Census Tract 870; Kings County; New York,1107,537,36,047,087000,36047087000,0.48509485094850946
Census Tract 872; Kings County; New York,1111,400,36,047,087200,36047087200,0.36003600360036003
Census Tract 874.01; Kings County; New York,1561,1158,36,047,087401,36047087401,0.7418321588725176
Census Tract 876; Kings County; New York,728,410,36,047,087600,36047087600,0.5631868131868132
Census Tract 878; Kings County; New York,973,630,36,047,087800,36047087800,0.6474820143884892
Census Tract 880.01; Kings County; New York,773,363,36,047,088001,36047088001,0.46959896507115134
Census Tract 880.02; Kings County; New York,403,132,36,047,088002,36047088002,0.32754342431761785
Census Tract 882; Kings County; New York,2374,1583,36,047,088200,36047088200,0.6668070766638584
Census Tract 884; Kings County; New York,1873,1217,36,047,088400,36047088400,0.6497597437266418
Census Tract 886; Kings County; New York,1971,1135,36,047,088600,36047088600,0.5758498224251649
Census Tract 888; Kings County; New York,1587,1101,36,047,088800,36047088800,0.6937618147448015
Census Tract 890; Kings County; New York,2283,1581,36,047,089000,36047089000,0.6925098554533509
Census Tract 892; Kings County; New York,1502,1321,36,047,089200,36047089200,0.8794940079893475
Census Tract 894; Kings County; New York,1074,528,36,047,089400,36047089400,0.49162011173184356
Census Tract 896; Kings County; New York,1737,1237,36,047,089600,36047089600,0.7121473805411629
Census Tract 898; Kings County; New York,743,499,36,047,089800,36047089800,0.6716016150740243
Census Tract 900; Kings County; New York,1748,1131,36,047,090000,36047090000,0.647025171624714
Census Tract 902; Kings County; New York,905,664,36,047,090200,36047090200,0.7337016574585635
Census Tract 906; Kings County; New York,1767,1527,36,047,090600,36047090600,0.8641765704584041
Census Tract 908; Kings County; New York,1506,1156,36,047,090800,36047090800,0.7675962815405046
Census Tract 910; Kings County; New York,2542,2201,36,047,091000,36047091000,0.8658536585365854
Census Tract 912; Kings County; New York,2513,1832,36,047,091200,36047091200,0.7290091524074811
